"Formatted ID","Name","Requirement","State","Priority","Owner","Schedule State","Iteration","Release","Tags","Accepted Date","Affected Customers","Affects Doc","Blocked","Blocked Reason","Closed Date","Display Color","Created By","Creation Date","Custom Date 1","Custom Date 2","Custom Field 1","Custom Field 2","Custom Field 3","Custom Field 4","Custom Field 5","Defect Category","Defect Test Phase","Description","Discussion","Environment","Expedite","Fault App Name","Fixed In Build","Flow State","Found In Build","Impacted Systems","In Progress Date","ITSM ID","Kanban State","Last Build","Last Run","Last Update Date","Milestones","MOSCOW Priority","Notes","Opened Date","Plan Estimate","Portfolio Item","Project","Ready","Release Note","Resolution","Resolution Summary","RFC NBR","Root Cause","Salesforce Case","Salesforce Case ID","Salesforce Case Number","Severity","Sub-Root Cause","Submitted By","Target Build","Target Date","Task Estimate Total","Task Status","Test Case","Test Case Status","Task Remaining Total","Verified In Build"
"DE687001","API exposes internal DB details when saving invalid value from Edit Risk Threshold","US5984348: Perform Sanity and Retesting of Defects","Closed","High Attention","SUNNY PANWAR","Accepted","AXP 25.3.15 IP","AXP PI 25.3","crr-api","08/18/2025 02:22 AM MST","","False","False","","08/17/2025 10:44 PM MST","#df1a7b","SUNNY PANWAR","08/10/2025 11:06 PM MST","","","","","","","","Code","SIT Test","When an invalid numeric value (more than 5 digits) is sent from the Edit Risk Threshold screen, the API returns a detailed SQL error message, revealing database schema and query information. endpoint - https://crrruleconfigurer-qaguse4.aexp.com/api/v1/crr/riskThresholdsmethod - PUTpayload - {""""riskAssessSta"""":""""SANDBOX"""",""""riskThresholds"""":[{""""riskAssessScoreNo"""":""""01"""",""""lowThldRiskScoreNo"""":1},{""""riskAssessScoreNo"""":""""02"""",""""lowThldRiskScoreNo"""":11},{""""riskAssessScoreNo"""":""""03"""",""""lowThldRiskScoreNo"""":111},{""""riskAssessScoreNo"""":""""04"""",""""lowThldRiskScoreNo"""":1111},{""""riskAssessScoreNo"""":""""05"""",""""lowThldRiskScoreNo"""":1112},{""""riskAssessScoreNo"""":""""06"""",""""lowThldRiskScoreNo"""":1114},{""""riskAssessScoreNo"""":""""07"""",""""lowThldRiskScoreNo"""":1115},{""""riskAssessScoreNo"""":""""08"""",""""lowThldRiskScoreNo"""":1117},{""""riskAssessScoreNo"""":""""09"""",""""lowThldRiskScoreNo"""":""""999999""""}],""""userId"""":""""8249557-sunny panwar""""} response - {   """"error"""": """"could not execute statement [ERROR: numeric field overflow\n  Detail: A field with precision 5, scale 0 must round to an absolute value less than 10^5.]     [update tcrrd00.risk_score_thld_config set creat_ts=?,creat_user_id=?,latest_thld_risk_rt_in=?,low_thld_risk_rt_no=?,risk_assess_score_no=?,risk_assess_prod_sta_in=?,lst_updt_ts=?,lst_updt_user_id=? where risk_score_thld_config_id=?]; SQL [update tcrrd00.risk_score_thld_config set creat_ts=?,creat_user_id=?,latest_thld_risk_rt_in=?,low_thld_risk_rt_no=?,risk_assess_score_no=?,risk_assess_prod_sta_in=?,lst_updt_ts=?,lst_updt_user_id=? where risk_score_thld_config_id=?]""""} Expected Result:The API should return a user-friendly error like """"Value must be less than 100000"""", without exposing SQL or schema details.Actual Result:The API returns raw database error text including schema/table name and SQL statement.Impact:Security Risk: Reveals internal DB schema and query structure.     Defects should be right-sized to be delivered within a Sprint/Iteration. Description: (Description of the Defect) <Enter your text here> Fault Product / Application: (Product / Application where the defect was identified) <Enter your text here> Other Product / Applications affected: (Other Product(s) / Application(s) impacted by the defect) <Enter your text here> Steps to Reproduce: (Short description on how to reproduce the defect) <Enter your text here> User Impact: (Approximate number of users impacted by this defect - if applicable) <Enter your text here> Impacted Market: (Indicate if the defect is observed for specific geography / market) <Enter your text here> ","2","Test","False","Others","","Accepted","","","08/13/2025 06:29 AM MST","","","","","11/17/2025 02:37 AM MST","","","","","","","E_SLPM_ST15_CRR Rule Configuration","False","False","Code Change","","","Custom Code Issue","","","","Minor Problem","Code","SUNNY PANWAR","","08/18/2025 12:00 AM MST","0.0","0 Defined, 0 In-Progress, 0 Completed, 0 Blocked","","0 None Run, 0 Blocked, 0 Error, 0 Fail, 0 Inconclusive, 0 Pass","0.0",""
"DE687009","UI Validation Missing in “Edit Risk Threshold” Screen","US5984348: Perform Sanity and Retesting of Defects","Closed","High Attention","SUNNY PANWAR","Accepted","AXP 25.3.15 IP","AXP PI 25.3","","08/18/2025 02:22 AM MST","","False","False","","08/14/2025 09:18 PM MST","#df1a7b","SUNNY PANWAR","08/10/2025 11:29 PM MST","","","","","","","","Code","SIT Test","UI allows entering more than 5 digits in Edit Risk Threshold screen.On the Edit Risk Threshold screen, the numeric fields allow entering values with more than 5 digits. When such values are saved, the API fails due to database constraints. Steps to Reproduce:1. Navigate to the “Edit Risk Threshold” screen.2. Enter a numeric value greater than 99999 in any threshold-related field.3. Click Save. Expected Result:UI should restrict numeric input to a maximum of 5 digits before sending the request to the API.Actual Result:UI accepts larger values and sends them to the API, leading to backend failure. Impact:Invalid values cause avoidable API errors.Poor user experience as error is only visible after submission. ","3","Test","False","Others","","Accepted","","","08/11/2025 09:37 AM MST","","","E2","08/14/2025 09:19 PM MST","08/18/2025 02:22 AM MST","","","","08/11/2025 09:37 AM MST","","","E_SLPM_ST15_CRR Rule Configuration","False","False","Requirements","","","Requirements","","","","Minor Problem","","SUNNY PANWAR","","08/18/2025 12:00 AM MST","0.0","0 Defined, 0 In-Progress, 0 Completed, 0 Blocked","","0 None Run, 0 Blocked, 0 Error, 0 Fail, 0 Inconclusive, 1 Pass","0.0",""
"DE687457","UI/RR: Creating duplicate data points on saving risk rule","US5984348: Perform Sanity and Retesting of Defects","Closed","Normal","Jatin Kumar","Accepted","AXP 25.3.15 IP","AXP PI 25.3","","08/18/2025 03:55 AM MST","","False","False","","08/18/2025 03:55 AM MST","#df1a7b","Jatin Kumar","08/12/2025 08:31 AM MST","","","","","","","","Code","SIT Test","STR:Go to risk rule and add new risk rule - NewRule123Add Data point : Center Code, Any operator, Any ValueEdit NewRule123 and DOUBLE click on Save buttonActual: On double click on save button, creating duplicate data points for existing data pointsExpected: On Saving, it should not create duplicated data points   Defects should be right-sized to be delivered within a Sprint/Iteration. Description: (Description of the Defect) <Enter your text here> Fault Product / Application: (Product / Application where the defect was identified) <Enter your text here> Other Product / Applications affected: (Other Product(s) / Application(s) impacted by the defect) <Enter your text here> Steps to Reproduce: (Short description on how to reproduce the defect) <Enter your text here> User Impact: (Approximate number of users impacted by this defect - if applicable) <Enter your text here> Impacted Market: (Indicate if the defect is observed for specific geography / market) <Enter your text here> ","2","Test","False","Others","","Accepted","","","08/12/2025 11:03 AM MST","","","","","08/18/2025 03:55 AM MST","","","","08/12/2025 09:04 AM MST","","","E_SLPM_ST15_CRR Rule Configuration","False","False","Code Change","","","Custom Code Issue","","","","Major Problem","","Jatin Kumar","","08/15/2025 12:00 AM MST","0.0","0 Defined, 0 In-Progress, 0 Completed, 0 Blocked","","0 None Run, 0 Blocked, 0 Error, 0 Fail, 0 Inconclusive, 0 Pass","0.0",""
"DE687469","Add Risk Rule button disabled when deleting existing risk rule & Applicability field default value incorrect on RR listing page","US5984348: Perform Sanity and Retesting of Defects","Closed","High Attention","SUNNY PANWAR","Accepted","AXP 25.3.15 IP","AXP PI 25.3","crr-ui","08/18/2025 02:22 AM MST","","False","False","","08/17/2025 11:04 PM MST","#df1a7b","SUNNY PANWAR","08/12/2025 09:30 AM MST","","","","","","","","Code","SIT Test","On the Risk Rule Listing page, the following issues are observed:Add Risk Rule button disabled• When an existing Risk Rule is deleted, the Add Risk Rule button remains disabled instead of becoming active. This prevents the user from adding a new risk rule without refreshing the page. Also if user navigates back to risk element, risk category then there also button is disabled. Applicability field default value incorrect• In the risk rule listing page, the Applicability field is showing only “All” as the default value.• Expected default options: All, Entity, Individual, Intermediaries Steps to Reproduce:Navigate to Risk Rule Listing page.Create a new risk rule and add it and navigate to listing pageDelete created risk rule.Observe the Add Risk Rule button status (it remains disabled).Click on Add Risk Rule (if enabled after refresh).Observe the Applicability field default value for created risk ruleExpected Result:    •    After deleting a risk rule, the Add Risk Rule button should remain enabled without requiring a page refresh.    •    The Applicability field should display default values: All, Entity, Individual, Intermediaries.Actual Result:    •    Add Risk Rule button remains disabled after deletion until page refresh.    •    Applicability field shows only “All” by default.","1","Test","False","Others","","Accepted","","","08/12/2025 08:36 PM MST","","","","","08/18/2025 02:22 AM MST","","","","08/14/2025 07:15 AM MST","","","E_SLPM_ST15_CRR Rule Configuration","False","False","Code Change","","","Custom Code Issue","","","","Major Problem","","SUNNY PANWAR","","08/15/2025 12:00 AM MST","0.0","0 Defined, 0 In-Progress, 0 Completed, 0 Blocked","","0 None Run, 0 Blocked, 0 Error, 0 Fail, 0 Inconclusive, 0 Pass","0.0",""
"DE687472","“All” checkbox in Applicability does not auto-select remaining checkboxes in Risk Rule Setting window","US5984348: Perform Sanity and Retesting of Defects","Closed","Normal","SUNNY PANWAR","Accepted","AXP 25.3.15 IP","AXP PI 25.3","crr-ui","08/18/2025 02:22 AM MST","","False","False","","08/17/2025 10:57 PM MST","#df1a7b","SUNNY PANWAR","08/12/2025 09:43 AM MST","","","","","","","","Code","SIT Test","In the Risk Rule Setting window, the Applicability section has four checkboxes:AllEntityIndividualIntermediariesCurrently, when the “All” checkbox is checked (default), the other three checkboxes (Entity, Individual, Intermediaries) remain unchecked. This is inconsistent with the meaning of “All” and can cause confusion. Steps to Reproduce:Navigate to Risk Rule Setting window.Observe the Applicability section with four checkboxes.Check or view the state of the “All” checkbox.Expected Result:• If “All” is selected, the other three checkboxes (Entity, Individual, Intermediaries) should also be automatically selected to reflect the meaning of “All”.Actual Result:• “All” is selected, but Entity, Individual, and Intermediaries remain unchecked.Impact:• Misleading UI behavior may result in incorrect rule applicability selection and potential functional errors in risk rule application.","2","Test","False","Others","","Accepted","","","08/12/2025 08:34 PM MST","","","","","08/18/2025 02:22 AM MST","","","","","","","E_SLPM_ST15_CRR Rule Configuration","False","False","Code Change","","","Custom Code Issue","","","","Minor Problem","Code","SUNNY PANWAR","","08/15/2025 12:00 AM MST","0.0","0 Defined, 0 In-Progress, 0 Completed, 0 Blocked","","0 None Run, 0 Blocked, 0 Error, 0 Fail, 0 Inconclusive, 0 Pass","0.0",""
"DE687639","UI/SS: Getting disabled-deleted risk categories for current sandbox","US5984348: Perform Sanity and Retesting of Defects","Closed","High Attention","Jatin Kumar","Accepted","AXP 25.3.15 IP","AXP PI 25.3","","08/18/2025 09:20 AM MST","","False","False","","08/18/2025 09:20 AM MST","#df1a7b","Jatin Kumar","08/12/2025 11:50 PM MST","","","","","","","","Requirement","SIT Test","STR:Go to risk category listing pageCreate new risk category (Risk_Cat1)-> Note: if there is already enterprise category present then it means enterprise is already merged to production state and getting displayed with the copy functionality applied. And, it should be displayed on simulation windowSuppose on RC listing page, we have enterprise level category within same assessment i'e, Category_XX2 and newly created Risk_Cat1Now, click on simulation button and check for categories listActual: All categories linked with same assessment, getting displayed in disabled-deleted stateExpected: All categories linked with same assessment should displayed in enabled state and user able to expand it  Defects should be right-sized to be delivered within a Sprint/Iteration. Description: (Description of the Defect) <Enter your text here> Fault Product / Application: (Product / Application where the defect was identified) <Enter your text here> Other Product / Applications affected: (Other Product(s) / Application(s) impacted by the defect) <Enter your text here> Steps to Reproduce: (Short description on how to reproduce the defect) <Enter your text here> User Impact: (Approximate number of users impacted by this defect - if applicable) <Enter your text here> Impacted Market: (Indicate if the defect is observed for specific geography / market) <Enter your text here> ","2","Test","False","Others","","Accepted","","","08/13/2025 02:46 AM MST","","","","","08/18/2025 09:20 AM MST","","","","","","","E_SLPM_ST15_CRR Rule Configuration","False","False","Code Change","","","Custom Code Issue","","","","Major Problem","","Jatin Kumar","","08/15/2025 12:00 AM MST","0.0","0 Defined, 0 In-Progress, 0 Completed, 0 Blocked","","0 None Run, 0 Blocked, 0 Error, 0 Fail, 0 Inconclusive, 0 Pass","0.0",""
"DE687653","UI/RR: Able to Add/Save risk rule with incorrect custom rule condition value in advance view","US5984348: Perform Sanity and Retesting of Defects","Closed","Normal","SUNNY PANWAR","Accepted","AXP 25.4.16","AXP PI 25.4","","08/31/2025 11:09 AM MST","","False","False","","08/26/2025 11:35 AM MST","#df1a7b","SUNNY PANWAR","08/13/2025 12:40 AM MST","","","","","","","","Code","SIT Test","STR:click on Add Risk Rulenavigate to advance viewinput description value - testinput custom field value - AAAAAA1AAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAclick on ADD buttonActual Result - User able to Add the risk rule with incorrect value to custom rule field.Expected Result - 1. Add button should be disabled 2. Filter condition is malformed message should display if incorrect and invalid value provided in custom rule condition.","6","Test","False","Others","","Accepted","","","08/18/2025 04:19 AM MST","","","","","08/31/2025 11:09 AM MST","","","","08/18/2025 07:27 AM MST","","","E_SLPM_ST15_CRR Rule Configuration","False","False","Code Change","","","Custom Code Issue","","","","Minor Problem","Code","SUNNY PANWAR","","08/15/2025 12:00 AM MST","0.0","0 Defined, 0 In-Progress, 0 Completed, 0 Blocked","","0 None Run, 0 Blocked, 0 Error, 0 Fail, 0 Inconclusive, 0 Pass","0.0",""
"DE688435","UI/SS: Allowing simulation submit with spacing characters on Reason textbox","US6055861: Submit restriction when reason with just a space is submitted for minimum 5 characters","Submitted","Low","Amit Maity","Defined","AXP 25.5.23","AXP PI 25.5","CRR_Deferred","","","False","False","","","#df1a7b","Jatin Kumar","08/18/2025 03:28 AM MST","","","","","","","","Requirement","SIT Test","STR:Create new risk assessment (Consider copy functionality enabled)Click on simulation buttonProvide spaces on Reason boxActual: Submit button getting Enabled with providing spaces on Reason text boxExpected: Reason textbox should not allow spaces and submit button kept as in disabled state. Submit button can be enabled with atleast a character.  Note: Please fix this on all simulation windows.      Defects should be right-sized to be delivered within a Sprint/Iteration. Description: (Description of the Defect) <Enter your text here> Fault Product / Application: (Product / Application where the defect was identified) <Enter your text here> Other Product / Applications affected: (Other Product(s) / Application(s) impacted by the defect) <Enter your text here> Steps to Reproduce: (Short description on how to reproduce the defect) <Enter your text here> User Impact: (Approximate number of users impacted by this defect - if applicable) <Enter your text here> Impacted Market: (Indicate if the defect is observed for specific geography / market) <Enter your text here> ","2","Test","False","Others","","Defined","","","","","","","","11/24/2025 12:26 AM MST","","","","","","","E_SLPM_ST15_CRR Rule Configuration","False","False","Requirements","","","Requirements","","","","Minor Problem","Change in Requirement","Jatin Kumar","","12/08/2025 12:00 AM MST","0.0","0 Defined, 0 In-Progress, 0 Completed, 0 Blocked","","0 None Run, 0 Blocked, 0 Error, 0 Fail, 0 Inconclusive, 0 Pass","0.0",""
"DE688658","API : Getting null risk assessment id and version in response for POST risk category calls","US6067644: Fix defects raised in the Previous Sprint","Closed","Normal","SUNNY PANWAR","Accepted","AXP 25.4.17","AXP PI 25.4","crr-api","09/15/2025 09:09 AM MST","","False","False","","09/15/2025 01:30 AM MST","#df1a7b","SUNNY PANWAR","08/18/2025 09:47 PM MST","","","","","","","","Code","SIT Test","STRPOST 'https://crrruleconfigurer-qaguse4.aexp.com/api/v1/crr/riskCategory?validateOnly=false'request body - { """"riskAssessmentId"""": 269, """"riskAssessmentVersion"""": 1, """"riskCategoryDescription"""": """"rc-desc"""", """"riskCategoryName"""": """"rc-1"""", """"userId"""": """"8202683-ISP Administrator""""}response body - {   """"riskCategoryId"""": 231,   """"riskCategoryName"""": """"rc-1"""",   """"riskCategoryDescription"""": """"rc-desc"""",   """"riskAssessmentId"""": null,   """"riskAssessmentVersion"""": null}expected - risk assessment id and version should not be nullactual - risk assessment id and version is null ","4","Test","False","Others","","Accepted","","","09/15/2025 01:30 AM MST","","","","","09/15/2025 09:09 AM MST","","","","","","","E_SLPM_ST15_CRR Rule Configuration","False","False","Code Change","","","Custom Code Issue","","","","Minor Problem","Code","SUNNY PANWAR","","09/10/2025 12:00 AM MST","0.0","0 Defined, 0 In-Progress, 0 Completed, 0 Blocked","","0 None Run, 0 Blocked, 0 Error, 0 Fail, 0 Inconclusive, 0 Pass","0.0",""
"DE688659","API : Getting null risk assessment id and version in response for PUT risk category calls","US6067644: Fix defects raised in the Previous Sprint","Closed","Normal","SUNNY PANWAR","Accepted","AXP 25.4.17","AXP PI 25.4","crr-api","09/15/2025 09:09 AM MST","","False","False","","09/15/2025 01:15 AM MST","#df1a7b","SUNNY PANWAR","08/18/2025 09:48 PM MST","","","","","","","","Code","SIT Test","STRPUT 'https://crrruleconfigurer-qaguse4.aexp.com/api/v1/crr/riskCategory?validateOnly=false'request body - { """"riskAssessmentId"""": 269, """"riskAssessmentVersion"""": 1, """"riskCategoryDescription"""": """"test"""", """"riskCategoryName"""": """"test-desc"""", """"userId"""": """"8202683-ISP Administrator"""", """"riskCategoryId"""": 220}response body - {   """"riskCategoryId"""": 220,   """"riskCategoryName"""": """"test-desc"""",   """"riskCategoryDescription"""": """"test"""",   """"riskAssessmentId"""": null,   """"riskAssessmentVersion"""": null}expected - risk assessment id and version should not be nullactual - risk assessment id and version is null ","3","Test","False","Others","","Accepted","","","09/09/2025 11:22 PM MST","","","","","09/15/2025 09:09 AM MST","","","","","","","E_SLPM_ST15_CRR Rule Configuration","False","False","Code Change","","","Custom Code Issue","","","","Minor Problem","Code","SUNNY PANWAR","","09/10/2025 12:00 AM MST","0.0","0 Defined, 0 In-Progress, 0 Completed, 0 Blocked","","0 None Run, 0 Blocked, 0 Error, 0 Fail, 0 Inconclusive, 0 Pass","0.0",""
"DE688661","API : Getting null risk assessment id and version in response for GET risk category calls","US6067644: Fix defects raised in the Previous Sprint","Closed","Normal","SUNNY PANWAR","Accepted","AXP 25.4.17","AXP PI 25.4","crr-api","09/15/2025 09:09 AM MST","","False","False","","09/15/2025 01:16 AM MST","#df1a7b","SUNNY PANWAR","08/18/2025 09:52 PM MST","","","","","","","","Code","SIT Test","STRGET 'https://crrruleconfigurer-qaguse4.aexp.com/api/v1/crr/riskCategory/withAssessment/270/1/C0'response body - {   """"riskAssessmentId"""": 270,   """"riskAssessmentVersion"""": 1,   """"riskCategories"""": [       {           """"riskCategoryId"""": 221,           """"riskCategoryName"""": """"RC-Create-rJ7s"""",           """"riskCategoryDescription"""": """"RC-Desc-jBib"""",           """"riskAssessmentId"""": null,           """"riskAssessmentVersion"""": null       }   ]}expected - risk assessment id and version should not be nullactual - risk assessment id and version is null ","3","Test","False","Others","","Accepted","","","09/09/2025 11:22 PM MST","","","","","09/15/2025 09:09 AM MST","","","","","","","E_SLPM_ST15_CRR Rule Configuration","False","False","Code Change","","","Custom Code Issue","","","","Minor Problem","Code","SUNNY PANWAR","","09/10/2025 12:00 AM MST","0.0","0 Defined, 0 In-Progress, 0 Completed, 0 Blocked","","0 None Run, 0 Blocked, 0 Error, 0 Fail, 0 Inconclusive, 0 Pass","0.0",""
"DE688668","UI : not able to create Risk Assessment due to internal failed call for Copy Functionality api","US5995321: Perform Sanity and Retesting of Defects","Closed","Resolve Immediately","SUNNY PANWAR","Accepted","AXP 25.4.16","AXP PI 25.4","","09/01/2025 07:47 AM MST","","False","False","","08/19/2025 11:08 PM MST","#df1a7b","SUNNY PANWAR","08/18/2025 10:34 PM MST","","","","","","","","Code","SIT Test","STRnavigate to isp>crrclick on Add Risk Assessmentinput name , description and scopeclick add buttonexpected - risk assessment should be added successfully.actual - 1. on ui - showing unable to save the changes.2. on network tab - getting error call for copy functionality - {   """"error"""": """"JDBC exception executing SQL [select rs1_0.iso_alpha2_ctry_cd,rs1_0.risk_assess_id,rs1_0.risk_assess_vsn_no,rs1_0.risk_elem_id,rs1_0.rule_set_id,rs1_0.creat_ts,rs1_0.creat_user_id,rs1_0.mult_da_pt_id,rs1_0.dflt_mult_no,rs1_0.dflt_wt_no,rs1_0.lst_updt_ts,rs1_0.lst_updt_user_id,rs1_0.mult_optn_id,rs1_0.rule_set_cond_tx,rs1_0.rule_set_ds,rs1_0.ruleset_mult_no,rr1_0.iso_alpha2_ctry_cd,rr1_0.risk_assess_id,rr1_0.risk_assess_vsn_no,rr1_0.risk_elem_id,rr1_0.rule_set_id,rr1_0.rule_id,rr1_0.creat_ts,rr1_0.creat_user_id,rr1_0.da_opr_id,rr1_0.da_pt_id,rr1_0.da_pt_val,rr1_0.da_pt_val_da,rr1_0.da_pt_val_fl_nm,rr1_0.lst_updt_ts,rr1_0.lst_updt_user_id,rr1_0.rule_seq_no from tcrrd00.rule_set rs1_0 left join tcrrd00.risk_rule rr1_0 on rs1_0.iso_alpha2_ctry_cd=rr1_0.iso_alpha2_ctry_cd and rs1_0.risk_assess_id=rr1_0.risk_assess_id and rs1_0.risk_assess_vsn_no=rr1_0.risk_assess_vsn_no and rs1_0.risk_elem_id=rr1_0.risk_elem_id and rs1_0.rule_set_id=rr1_0.rule_set_id where (rs1_0.iso_alpha2_ctry_cd,rs1_0.risk_assess_id,rs1_0.risk_assess_vsn_no,rs1_0.risk_elem_id,rs1_0.rule_set_id) in ((?,?,?,?,?))] [ERROR: column rr1_0.da_pt_val_da does not exist\n  Hint: Perhaps you meant to reference the column \""""rr1_0.da_pt_val\"""".\n  Position: 534] [n/a]; SQL [n/a]""""}","2","Test","False","Others","","Accepted","","","08/18/2025 11:53 PM MST","","","","","09/01/2025 07:47 AM MST","","","","08/18/2025 11:53 PM MST","","","E_SLPM_ST15_CRR Rule Configuration","False","False","Database Change","","","Custom Code Issue","","","","Major Problem","","SUNNY PANWAR","","09/01/2025 12:00 AM MST","0.0","0 Defined, 0 In-Progress, 0 Completed, 0 Blocked","","0 None Run, 0 Blocked, 0 Error, 0 Fail, 0 Inconclusive, 0 Pass","0.0",""
"DE688732","API : Risk Assessment delete call exposes sql queries in response body","US6067644: Fix defects raised in the Previous Sprint","Closed","Normal","SUNNY PANWAR","Accepted","AXP 25.4.17","AXP PI 25.4","crr-api","09/15/2025 09:09 AM MST","","False","False","","09/15/2025 01:21 AM MST","#df1a7b","SUNNY PANWAR","08/19/2025 01:36 AM MST","","","","","","","","Code","SIT Test","endpoint - 'https://crrruleconfigurer-qaguse4.aexp.com/api/v1/crr/riskAssessments/295/1'method - DELETE actual result - getting 500 with sql query in response bodyexpected result - 200OK","4","Test","False","Others","","Accepted","","","09/02/2025 04:14 AM MST","","","","","09/15/2025 09:09 AM MST","","","","09/02/2025 04:14 AM MST","","","E_SLPM_ST15_CRR Rule Configuration","False","False","Code Change","","","Custom Code Issue","","","","Major Problem","Code","SUNNY PANWAR","","09/11/2025 12:00 AM MST","0.0","0 Defined, 0 In-Progress, 0 Completed, 0 Blocked","","0 None Run, 0 Blocked, 0 Error, 0 Fail, 0 Inconclusive, 0 Pass","0.0",""
"DE690115","UI/SS: Simulation is getting submitted with missing Risk element and Risk Rule","US5995321: Perform Sanity and Retesting of Defects","Closed","Normal","Jatin Kumar","Accepted","AXP 25.4.16","AXP PI 25.4","","08/31/2025 11:54 PM MST","","False","False","","08/31/2025 11:54 PM MST","#df1a7b","Jatin Kumar","08/25/2025 01:08 AM MST","","","","","","","","Code","SIT Test","STR:Create new assessment and go to risk category pageIf copy functionality enabled, you will see enterprise rules within the same assessment.Go to simulation window, submit button gets enabled and user able to submit sandbox (Don't submit)Before submit, Go back to risk category listing page and create new risk categoryGo to simulation window againActual: Submit button still in enabled state and user able to submit simulation.Expected: With new risk category or with missing risk element and risk rule, submit button should be in disbabled state and display tooltip as """"missing risk element, missing risk rule"""" Note: With page refresh or navigate to other page, working fine.       Defects should be right-sized to be delivered within a Sprint/Iteration. Description: (Description of the Defect) <Enter your text here> Fault Product / Application: (Product / Application where the defect was identified) <Enter your text here> Other Product / Applications affected: (Other Product(s) / Application(s) impacted by the defect) <Enter your text here> Steps to Reproduce: (Short description on how to reproduce the defect) <Enter your text here> User Impact: (Approximate number of users impacted by this defect - if applicable) <Enter your text here> Impacted Market: (Indicate if the defect is observed for specific geography / market) <Enter your text here> ","2","Test","False","Others","","Accepted","","","08/25/2025 11:25 PM MST","","","","","08/31/2025 11:54 PM MST","","","","08/26/2025 09:18 PM MST","","","E_SLPM_ST15_CRR Rule Configuration","False","False","Code Change","","","Custom Code Issue","","","","Major Problem","Code","Jatin Kumar","","09/01/2025 12:00 AM MST","0.0","0 Defined, 0 In-Progress, 0 Completed, 0 Blocked","","0 None Run, 0 Blocked, 0 Error, 0 Fail, 0 Inconclusive, 0 Pass","0.0",""
"DE690435","UI/AM: Discrepancies on Asset Manager Home Screen","US6067644: Fix defects raised in the Previous Sprint","Closed","Normal","Jatin Kumar","Accepted","AXP 25.4.17","AXP PI 25.4","","09/14/2025 11:52 PM MST","","False","False","","09/14/2025 11:52 PM MST","#df1a7b","Jatin Kumar","08/26/2025 04:48 AM MST","","","","","","","","Design","SIT Test","STR:Go to Assets TabActual: Incorrect Add New button, Risk Assets Header, Missing Submit button, Actions header not aligned (PFA)Expected: PFA     Defects should be right-sized to be delivered within a Sprint/Iteration. Description: (Description of the Defect) <Enter your text here> Fault Product / Application: (Product / Application where the defect was identified) <Enter your text here> Other Product / Applications affected: (Other Product(s) / Application(s) impacted by the defect) <Enter your text here> Steps to Reproduce: (Short description on how to reproduce the defect) <Enter your text here> User Impact: (Approximate number of users impacted by this defect - if applicable) <Enter your text here> Impacted Market: (Indicate if the defect is observed for specific geography / market) <Enter your text here> ","3","Test","False","Others","","Accepted","","","09/14/2025 11:52 PM MST","","","","","09/14/2025 11:52 PM MST","","","","","","","E_SLPM_ST15_CRR Rule Configuration","False","False","Code Change","","","Custom Code Issue","","","","Major Problem","Code","Jatin Kumar","","09/11/2025 12:00 AM MST","0.0","0 Defined, 0 In-Progress, 0 Completed, 0 Blocked","","0 None Run, 0 Blocked, 0 Error, 0 Fail, 0 Inconclusive, 0 Pass","0.0",""
"DE690442","UI/Audit: Incorrect header and date format on Audit screen","US6252624: Fixing of Defects & Miscellaneous tasks for completion of end-to-end functionality","Closed","Normal","Jatin Kumar","Accepted","AXP 25.5.22","AXP PI 25.5","crr-ui","11/24/2025 10:17 AM MST","","False","False","","11/24/2025 10:17 AM MST","#df1a7b","Jatin Kumar","08/26/2025 05:25 AM MST","","","","","","","","Design","SIT Test","STR:Go to CRR tabClick on Audit history buttonActual: Incorrect Header and Date format with more spacing between selected dates (PFA)Expected: PFA Few more observations related to Audit screen respective to Figma ScreenThere should be spacing between scope selection,      Eg, Actual: XX-Enterprise, Expected: XX - Enterprise2. Missing Export Hyperlink      Defects should be right-sized to be delivered within a Sprint/Iteration. Description: (Description of the Defect) <Enter your text here> Fault Product / Application: (Product / Application where the defect was identified) <Enter your text here> Other Product / Applications affected: (Other Product(s) / Application(s) impacted by the defect) <Enter your text here> Steps to Reproduce: (Short description on how to reproduce the defect) <Enter your text here> User Impact: (Approximate number of users impacted by this defect - if applicable) <Enter your text here> Impacted Market: (Indicate if the defect is observed for specific geography / market) <Enter your text here> ","7","Test","False","Others","","Accepted","","","11/24/2025 10:17 AM MST","","","","","11/24/2025 10:17 AM MST","","","","11/24/2025 06:18 AM MST","","","E_SLPM_ST15_CRR Rule Configuration","False","False","Code Change","","","Custom Code Issue","","","","Minor Problem","Design Miss","Jatin Kumar","","11/24/2025 12:00 AM MST","0.0","0 Defined, 0 In-Progress, 0 Completed, 0 Blocked","","0 None Run, 0 Blocked, 0 Error, 0 Fail, 0 Inconclusive, 0 Pass","0.0",""
