"Formatted ID","Name","Notes","Feature","Discussion","Plan Estimate","Schedule State","Iteration","Description","Acceptance Criteria","Owner","Project","Creation Date","Accepted Date","Custom Field 3","Affected Customers","Blocked","Blocked Reason","Display Color","Components","Created By","Custom Development","Custom Field 1","Custom Field 2","Custom Field 4","Custom Field 5","Defect Status","Defects","Dependencies","Direct Children Count","DirectPassingTestCaseCount","Due Date","Enabler / Tech Debt","Estimated Value","Expedite","External ID","Flow State","HasParent","Impacted Systems","In Progress Date","ITSM ID","Kanban State","Last Build","Last Run","Last Update Date","Milestones","MOSCOW Priority","Parent","Portfolio Item","Ready","Release","Resolution","Salesforce Case","Tags","Task Estimate Total","Task Status","Test Case Status","Task Remaining Total","Total Direct Test Case Count","Virtual Release ID"
"US5821749","Design System design flow for asset manager & sandbox for asset manager","","Feature F716869: CRR - Enabler - Asset Manager for List Management (POC)","0","3.0","Accepted","AXP 25.3.12","AS A Compliance analyst/managerI WANT TO design the system flow for the Asset Manager POCSO THAT all components including UI, backend services, validations, and sandbox-to-production pathways are logically defined and traceable ","GIVEN the need to manage Centralized Lists as assetsWHEN the system architecture is proposedTHEN it must outline each step from asset creation/edit to implementation into productionAND clearly define the sandbox lifecycle, validation points, audit triggers, and role-based accessAND include interaction flows between UI, middleware, and DB layersAND be reviewed with the CRR business and tech team for completeness and alignment","Satvik Jain","E_SLPM_ST15_CRR Rule Configuration","05/28/2025 12:12 PM MST","07/07/2025 07:16 AM MST","","","False","","#21a2e0","","Satvik Jain","","","","CRR","","0 Submitted, 0 Open, 0 Fixed, 0 Closed, 0 Blocked","0","0","0","0","","","","False","","Accepted","False","","06/29/2025 09:35 PM MST","","","","","10/16/2025 10:01 AM MST","","","","Feature F716869: CRR - Enabler - Asset Manager for List Management (POC)","False","AXP PI 25.3","","","","40.0","0 Defined, 0 In-Progress, 2 Completed, 0 Blocked","0 None Run, 0 Blocked, 0 Error, 0 Fail, 0 Inconclusive, 0 Pass","0.0","0",""
"US5821894","Standardize Confirmation and Success Messages","","Feature F716868: CRR - User-friendly UI for CRR framework configuration","0","1.0","Accepted","AXP 25.3.11","AS A Developer I WANT TO implement success and confirmation messages following defined formatting rules SO THAT messages are consistent and easy to understandUse Names - Risk Assessment, Risk Category, Risk Element, Risk Rule with Prefix Risk AlwaysR, A, C, E in Risk Assessment, Risk Category, Risk Element, Risk Rule in uppercaseUse """"was"""" instead of has been everywhere.Use words was added, was edited, was deletedQuestions followed by a question mark (?) and statements followed by a full stop (.)For example - Risk Assessment was added successfully.Risk Assessment was edited successfully.Risk Assessment was deleted successfully. Risk Category was added successfully.Risk Category was edited successfully.Risk Category was deleted successfully. Risk Element was added successfully.Risk Element was edited successfully.Risk Element was deleted successfully. Risk Rule was added successfully.Risk Rule was edited successfully.Risk Rule was deleted successfully. Discard changes? Closing this window will cancel any unsaved changes.Keep Editing, Close & DiscardAre you sure you want to delete this Risk Assessment?All related configuration would be lost. Are you sure you want to delete this Risk Category?All related configuration would be lost. Are you sure you want to delete this Risk Element?All related configuration would be lost. Are you sure you want to delete this Risk Rule?All related configuration would be lost. Are you sure you want to submit this Risk Assessment for simulation? User clicks """"Submit""""Risk Assessment was submitted for simulation. Standard backend error message - """"Unable to load changes. Please contact support.""""","GIVEN an action like add/edit/delete is completed WHEN a message appears THEN it follows the format: uses Risk prefix, capitalizes R/A/C/E, uses 'was', and correct punctuation","Satvik Jain","E_SLPM_ST15_CRR Rule Configuration","05/28/2025 12:41 PM MST","06/23/2025 06:52 PM MST","","","False","","#21a2e0","","Satvik Jain","","","","CRR","","0 Submitted, 0 Open, 0 Fixed, 0 Closed, 0 Blocked","0","0","0","0","","","","False","","Accepted","False","","06/09/2025 01:45 PM MST","","","","","10/16/2025 10:01 AM MST","","","","Feature F716868: CRR - User-friendly UI for CRR framework configuration","False","AXP PI 25.3","","","","10.0","0 Defined, 0 In-Progress, 1 Completed, 0 Blocked","0 None Run, 0 Blocked, 0 Error, 0 Fail, 0 Inconclusive, 0 Pass","0.0","0",""
"US5821902","Ensure Formatting Compliance for Tooltip Messages","","Feature F716868: CRR - User-friendly UI for CRR framework configuration","0","1.0","Accepted","AXP 25.3.11","AS A Developer I WANT TO implement tooltips that match formatting rules SO THAT users receive consistent inline help Tooltip timing should be optimized to not have more than 5 sec wait time for tooltip to appear, usual time 2 seconds - https://www.figma.com/design/ej5fTjN0D2CQJFWaZtwj3H/CRR-Option2?node-id=3873-46089&t=3nvqkeRHS51lk6y2-0https://www.figma.com/design/ej5fTjN0D2CQJFWaZtwj3H/CRR-Option2?node-id=3873-51625&t=3nvqkeRHS51lk6y2-0Tooltip on Description fields to be added - https://www.figma.com/design/ej5fTjN0D2CQJFWaZtwj3H/CRR-Option2?node-id=3873-52352&t=3nvqkeRHS51lk6y2-0","GIVEN a tooltip is displayed WHEN a user hovers on info icon THEN it follows Risk naming and sentence rules","Satvik Jain","E_SLPM_ST15_CRR Rule Configuration","05/28/2025 12:41 PM MST","06/23/2025 06:54 PM MST","","","False","","#21a2e0","","Satvik Jain","","","","CRR","","0 Submitted, 0 Open, 0 Fixed, 0 Closed, 0 Blocked","0","0","0","0","","","","False","","Accepted","False","","06/16/2025 09:15 PM MST","","","","","10/16/2025 10:01 AM MST","","","","Feature F716868: CRR - User-friendly UI for CRR framework configuration","False","AXP PI 25.3","","","","5.0","0 Defined, 0 In-Progress, 1 Completed, 0 Blocked","0 None Run, 0 Blocked, 0 Error, 0 Fail, 0 Inconclusive, 0 Pass","0.0","0",""
"US5819776","Render View-Only Screen for MCO Role","","Feature F717288: CRR - View only screen for MCO","0","1.0","Accepted","AXP 25.3.12","AS A Market Compliance Officer I WANT TO access the CRR module in GCIP in a view-only mode SO THAT I can review finalized risk configurations without the ability to make changesSO THAT I can view Risk thresholds configured for mapping of risk rating to risk score  Link - https://www.figma.com/design/ej5fTjN0D2CQJFWaZtwj3H/CRR-Option2?node-id=3873-54583&t=CVHb5Id5Si8iBeXF-0 Link - https://www.figma.com/design/ej5fTjN0D2CQJFWaZtwj3H/CRR-Option2?node-id=3873-60297&t=CVHb5Id5Si8iBeXF-0 Blank placeholders - https://www.figma.com/design/ej5fTjN0D2CQJFWaZtwj3H/CRR-Option2?node-id=3873-60525&t=CVHb5Id5Si8iBeXF-0 Out of ScopeAuthourization of screen to MCO user is out of scope","GIVEN the user is assigned the MCO role WHEN they access the CRR module THEN a view-only interface is renderedAND WHEN user clicks on Risk thresholdTHEN the user is able to view the thresholds configured GIVEN that no market configuration existsWHEN the MCO access the CRR moduleTHEN a blank screen placeholder is shown (For first time only when no configuration exists)Note: As per recent discussion with Tech, a sandbox should atleast have 1 category, 1 element and 1 rule to push a sandbox to production","Satvik Jain","E_SLPM_ST15_CRR Rule Configuration","05/28/2025 07:38 AM MST","07/07/2025 07:16 AM MST","","","False","","#21a2e0","","Satvik Jain","","","","CRR","","0 Submitted, 0 Open, 0 Fixed, 0 Closed, 0 Blocked","0","0","0","0","","","","False","","Accepted","False","","06/23/2025 07:50 PM MST","","","","","10/16/2025 10:01 AM MST","","","","Feature F717288: CRR - View only screen for MCO","False","AXP PI 25.3","","","","10.0","0 Defined, 0 In-Progress, 1 Completed, 0 Blocked","0 None Run, 0 Blocked, 0 Error, 0 Fail, 0 Inconclusive, 0 Pass","0.0","0",""
"US5819780","Enable Market-Based Filtering","","Feature F717288: CRR - View only screen for MCO","1","1.0","Accepted","AXP 25.3.12","AS A Market Compliance Officer I WANT TO filter CRR configurations by my assigned market SO THAT I only see relevant data for my scope Link - https://www.figma.com/design/ej5fTjN0D2CQJFWaZtwj3H/CRR-Option2?node-id=3873-54583&t=CVHb5Id5Si8iBeXF-0 Link - https://www.figma.com/design/ej5fTjN0D2CQJFWaZtwj3H/CRR-Option2?node-id=3873-60525&t=CVHb5Id5Si8iBeXF-0 OUT OF SCOPENote - Authorization of specific markets is not in scope for this feature right now","GIVEN multiple market configurations exist WHEN MCO selects a market from dropdown THEN only that market’s configurations are shown GIVEN no market configurations exist WHEN MCO selects a market from dropdown THEN blank screen placeholders are shown","Satvik Jain","E_SLPM_ST15_CRR Rule Configuration","05/28/2025 07:38 AM MST","07/07/2025 07:16 AM MST","","","False","","#21a2e0","","Satvik Jain","","","","CRR","","0 Submitted, 0 Open, 0 Fixed, 0 Closed, 0 Blocked","0","0","0","0","","","","False","","Accepted","False","","06/24/2025 12:42 PM MST","","","","","10/16/2025 10:01 AM MST","","","","Feature F717288: CRR - View only screen for MCO","False","AXP PI 25.3","","","","10.0","0 Defined, 0 In-Progress, 1 Completed, 0 Blocked","0 None Run, 0 Blocked, 0 Error, 0 Fail, 0 Inconclusive, 0 Pass","0.0","0",""
"US5819782","Filter Out Enterprise Rules When Toggle Is OFF","","Feature F717288: CRR - View only screen for MCO","0","1.0","Accepted","AXP 25.3.12","AS A Market Compliance Officer I WANT TO hide enterprise-wide rules when I disable the Enterprise toggle SO THAT I can focus on market-specific configurations Link - https://www.figma.com/design/ej5fTjN0D2CQJFWaZtwj3H/CRR-Option2?node-id=3873-54583&t=CVHb5Id5Si8iBeXF-0 Link - https://www.figma.com/design/ej5fTjN0D2CQJFWaZtwj3H/CRR-Option2?node-id=3873-60525&t=CVHb5Id5Si8iBeXF-0(Take reference from above component for blank screen placeholder) ","GIVEN the toggle is OFF WHEN rules are rendered THEN only market-specific rules and their components are shown GIVEN that there is no configuration that existsWHEN rules are renderedTHEN user should see a blank placeholder screen. ","Satvik Jain","E_SLPM_ST15_CRR Rule Configuration","05/28/2025 07:38 AM MST","07/07/2025 07:16 AM MST","","","False","","#21a2e0","","Satvik Jain","","","","CRR","","0 Submitted, 0 Open, 0 Fixed, 0 Closed, 0 Blocked","0","0","0","0","","","","False","","Accepted","False","","06/30/2025 03:49 PM MST","","","","","10/16/2025 10:01 AM MST","","","","Feature F717288: CRR - View only screen for MCO","False","AXP PI 25.3","","","","10.0","0 Defined, 0 In-Progress, 1 Completed, 0 Blocked","0 None Run, 0 Blocked, 0 Error, 0 Fail, 0 Inconclusive, 0 Pass","0.0","0",""
"US5819778","Display Finalized Risk Categories and Risk Elements to MCOs","","Feature F717288: CRR - View only screen for MCO","2","5.0","Accepted","AXP 25.3.11","AS A Market Compliance Officer I WANT TO see all production risk elements and categoriesSO THAT I can assess how risk factors are defined for my market Link - https://www.figma.com/design/ej5fTjN0D2CQJFWaZtwj3H/CRR-Option2?node-id=3873-54583&t=CVHb5Id5Si8iBeXF-0Link - https://www.figma.com/design/ej5fTjN0D2CQJFWaZtwj3H/CRR-Option2?node-id=3873-54639&t=CVHb5Id5Si8iBeXF-0 Link - https://www.figma.com/design/ej5fTjN0D2CQJFWaZtwj3H/CRR-Option2?node-id=3873-54709&t=CVHb5Id5Si8iBeXF-0 Link - https://www.figma.com/design/ej5fTjN0D2CQJFWaZtwj3H/CRR-Option2?node-id=3873-54768&t=CVHb5Id5Si8iBeXF-0   ","GIVEN finalized configurations exist in production WHEN the MCO views the screenTHEN all risk categories are visible in read-only mode THEN all risk elements are visible when user opens any category in read-only modeWHEN the MCO opens the info on risk categoryTHEN they are able to see the info in read only modeWHEN the MCO opens the info on risk elementTHEN they are able to see the info on risk element","Satvik Jain","E_SLPM_ST15_CRR Rule Configuration","05/28/2025 07:38 AM MST","06/23/2025 06:52 PM MST","","","False","","#21a2e0","","Satvik Jain","","","","CRR","","0 Submitted, 0 Open, 0 Fixed, 0 Closed, 0 Blocked","0","0","0","0","","","","False","","Accepted","False","","06/19/2025 05:10 AM MST","","","","","10/16/2025 10:01 AM MST","","","","Feature F717288: CRR - View only screen for MCO","False","AXP PI 25.3","","","","50.0","0 Defined, 0 In-Progress, 2 Completed, 0 Blocked","0 None Run, 0 Blocked, 0 Error, 0 Fail, 0 Inconclusive, 0 Pass","0.0","0",""
"US5819786","Display Metadata Fields in Read-Only","","Feature F717288: CRR - View only screen for MCO","1","1.0","Accepted","AXP 25.3.12","AS A Market Compliance Officer I WANT TO see associated metadata (e.g. Default multiplier, weighting, applicability) for rules and (Time-Based, Min/Max, Prohibited) for risk elements SO THAT I can assess detailed configuration values without editing them Figma for associated properties/metadata -https://www.figma.com/design/ej5fTjN0D2CQJFWaZtwj3H/CRR-Option2?node-id=3873-54253&t=t3b6mct2cFnRbtkl-0Columns for Risk Element Listing Screen - Name, Description, Prohibited, Min/Max, Time-Based, ActionsColumns for Rule Listing screen - Name, Description, Applicability, Default Multiplier, Weighting, ActionsNote: Default values for Applicability (All), Default Multiplier(0) and Weighting(0) should automatically be applied when first rule is created inside the risk element, later user will be able to update it through sandbox rule listing page settings button [TBD with Tech]Note: No settings button will be shown in CRR View only mode in the Rule listing page Figma screen for rule details - Basic Viewhttps://www.figma.com/design/ej5fTjN0D2CQJFWaZtwj3H/CRR-Option2?node-id=4198-90355&t=t3b6mct2cFnRbtkl-0 Advanced Viewhttps://www.figma.com/design/ej5fTjN0D2CQJFWaZtwj3H/CRR-Option2?node-id=4214-45658&t=t3b6mct2cFnRbtkl-0There should be lazy loading below Rule Details in Basic view and Custom rule condition in Advanced view","GIVEN the user is in CRR View-only modeWHEN they access the Risk Element Listing screenTHEN the system must display associated metadata (Prohibited, Min/Max Time-Based) in a non-editable formatGIVEN the user is in CRR View-only modeWHEN they access the Rule Listing screenTHEN the system must display associated metadata (Applicability, Default Multiplier, Weighting) in a non-editable format GIVEN a user creates a new rule in the sandboxWHEN the rule is saved for the first timeTHEN the system must automatically assign Default Multiplier as 0, Weighting as 0, and Applicability as “All” GIVEN the user opens the rule in Basic ViewWHEN the UI rendersTHEN only basic metadata and default rule conditions including rule multiplier must be visible with no edit controls GIVEN the user opens a rule in Advanced ViewWHEN the UI rendersTHEN the system must show full metadata including rule multiplier, custom rule conditions in a read-only format GIVEN the user scrolls or expands a rule in Basic or Advanced ViewWHEN additional data needs to loadTHEN the system must implement lazy loading to fetch and render content without blocking the interface GIVEN the user faces some loading time in rendering componentsWHEN additional data needs to loadTHEN the system shows a standard circular waiting screen for CRR","Satvik Jain","E_SLPM_ST15_CRR Rule Configuration","05/28/2025 07:38 AM MST","07/07/2025 07:16 AM MST","","","False","","#21a2e0","","Satvik Jain","","","","CRR","","0 Submitted, 0 Open, 0 Fixed, 0 Closed, 0 Blocked","0","0","0","0","","","","False","","Accepted","False","","07/03/2025 07:39 AM MST","","","","","10/16/2025 10:01 AM MST","","","","Feature F717288: CRR - View only screen for MCO","False","AXP PI 25.3","","","","10.0","0 Defined, 0 In-Progress, 1 Completed, 0 Blocked","0 None Run, 0 Blocked, 0 Error, 0 Fail, 0 Inconclusive, 0 Pass","0.0","0",""
"US5819779","Display Rules and Rule Sets in Read-Only Mode","","Feature F717288: CRR - View only screen for MCO","0","1.0","Accepted","AXP 25.3.12","AS A Market Compliance Officer I WANT TO see the rules and rule sets applied to my market SO THAT I can verify the risk scoring logic being enforced Figma - https://www.figma.com/design/ej5fTjN0D2CQJFWaZtwj3H/CRR-Option2?node-id=3873-55142&t=CVHb5Id5Si8iBeXF-0Figma link for column reference https://www.figma.com/design/ej5fTjN0D2CQJFWaZtwj3H/CRR-Option2?node-id=3873-54253&t=lBdsoEPDjbF42QEb-0   ","GIVEN production rules exist WHEN MCO accesses the CRR rule/ruleset listing screen THEN the rules and their settings are displayed without edit access   ","Satvik Jain","E_SLPM_ST15_CRR Rule Configuration","05/28/2025 07:38 AM MST","07/07/2025 07:16 AM MST","","","False","","#21a2e0","","Satvik Jain","","","","CRR","","0 Submitted, 0 Open, 0 Fixed, 0 Closed, 0 Blocked","0","0","0","0","","","","False","","Accepted","False","","06/30/2025 03:16 PM MST","","","","","10/16/2025 10:01 AM MST","","","","Feature F717288: CRR - View only screen for MCO","False","AXP PI 25.3","","","","10.0","0 Defined, 0 In-Progress, 1 Completed, 0 Blocked","0 None Run, 0 Blocked, 0 Error, 0 Fail, 0 Inconclusive, 0 Pass","0.0","0",""
"US5921747","Modification & changes of secondary dropdown in CRR View only page","","Feature F717288: CRR - View only screen for MCO","0","2.0","Accepted","AXP 25.3.13","AS A Market Compliance Officer I WANT TO see the rules and rule sets applied to my market SO THAT I can verify the risk scoring logic being enforced Figma - https://www.figma.com/design/ej5fTjN0D2CQJFWaZtwj3H/CRR-Option2?node-id=3873-55142&t=CVHb5Id5Si8iBeXF-0Figma link for column reference https://www.figma.com/design/ej5fTjN0D2CQJFWaZtwj3H/CRR-Option2?node-id=3873-54253&t=lBdsoEPDjbF42QEb-0   ","GIVEN production rules exist WHEN MCO accesses the CRR rule/ruleset listing screen THEN the rules and their settings are displayed without edit access   ","Satvik Jain","E_SLPM_ST15_CRR Rule Configuration","07/07/2025 09:23 PM MST","07/21/2025 09:36 PM MST","","","False","","#21a2e0","","Satvik Jain","","","","CRR","","0 Submitted, 0 Open, 0 Fixed, 0 Closed, 0 Blocked","0","0","0","0","","","","False","","Accepted","False","","07/08/2025 07:34 AM MST","","","","","10/16/2025 10:01 AM MST","","","","Feature F717288: CRR - View only screen for MCO","False","AXP PI 25.3","","","","20.0","0 Defined, 0 In-Progress, 1 Completed, 0 Blocked","0 None Run, 0 Blocked, 0 Error, 0 Fail, 0 Inconclusive, 0 Pass","0.0","0",""
"US5865127","Automate inline error messages for Risk Assessment","","Feature F716868: CRR - User-friendly UI for CRR framework configuration","0","2.0","Accepted","AXP 25.3.11","AS A QA, I want to Automate inline error messages for Risk Assessment","Automate inline error messages for Risk Assessment","Satvik Jain","E_SLPM_ST15_CRR Rule Configuration","06/09/2025 12:28 PM MST","06/23/2025 09:35 PM MST","","","False","","#21a2e0","","Satvik Jain","","","","CRR","","0 Submitted, 0 Open, 0 Fixed, 0 Closed, 0 Blocked","0","0","0","2","","","","False","","Accepted","False","","06/18/2025 02:51 AM MST","","","E2","10/26/2025 01:30 AM MST","10/26/2025 01:30 AM MST","","","","Feature F716868: CRR - User-friendly UI for CRR framework configuration","False","AXP PI 25.3","","","","12.0","0 Defined, 0 In-Progress, 1 Completed, 0 Blocked","0 None Run, 0 Blocked, 0 Error, 0 Fail, 0 Inconclusive, 2 Pass","0.0","2",""
"US5865087","Test and Automate Setting window","","Feature F716868: CRR - User-friendly UI for CRR framework configuration","0","2.0","Accepted","AXP 25.3.11","AS A QA, I want to Test and Automate Setting window","Test and Automate Setting window","Satvik Jain","E_SLPM_ST15_CRR Rule Configuration","06/09/2025 12:19 PM MST","06/23/2025 06:54 PM MST","","","False","","#21a2e0","","Satvik Jain","","","","CRR","","0 Submitted, 0 Open, 0 Fixed, 1 Closed, 0 Blocked","1","0","0","1","","","","False","","Accepted","False","","06/15/2025 09:03 PM MST","","","E2","09/11/2025 02:00 PM MST","10/16/2025 10:01 AM MST","","","","Feature F716868: CRR - User-friendly UI for CRR framework configuration","False","AXP PI 25.3","","","","18.0","0 Defined, 0 In-Progress, 1 Completed, 0 Blocked","0 None Run, 0 Blocked, 0 Error, 0 Fail, 0 Inconclusive, 1 Pass","0.0","1",""
"US5895744","Automate Duplication Inline Error Message for RA, RC, RE,","","Feature F716868: CRR - User-friendly UI for CRR framework configuration","0","3.0","Accepted","AXP 25.3.12","AS A QAI WANT TO Automate Duplication Inline Error Message for RA, RC, RESO THAT all issues related to this functionality are resolved"," Automate Duplication Inline Error Message for RA, RC, RE","Satvik Jain","E_SLPM_ST15_CRR Rule Configuration","06/23/2025 10:14 PM MST","07/07/2025 07:16 AM MST","","","False","","#21a2e0","","Satvik Jain","","","","CRR","","0 Submitted, 0 Open, 0 Fixed, 0 Closed, 0 Blocked","0","0","0","6","","","","False","","Accepted","False","","06/23/2025 11:28 PM MST","","","E2","08/11/2025 10:23 AM MST","10/16/2025 10:01 AM MST","","","","Feature F716868: CRR - User-friendly UI for CRR framework configuration","False","AXP PI 25.3","","","","36.0","0 Defined, 0 In-Progress, 3 Completed, 0 Blocked","0 None Run, 0 Blocked, 0 Error, 0 Fail, 0 Inconclusive, 6 Pass","0.0","6",""
"US5895746","Automation framework maintenance and optimisation","","Feature F716868: CRR - User-friendly UI for CRR framework configuration","0","2.0","Accepted","AXP 25.3.12","AS A QAI WANT TO Automation framework maintenance and optimisationSO THAT all issues related to this functionality are resolved","Automation framework maintenance and optimisation","Satvik Jain","E_SLPM_ST15_CRR Rule Configuration","06/23/2025 10:15 PM MST","07/07/2025 07:16 AM MST","","","False","","#21a2e0","","Satvik Jain","","","","CRR","","0 Submitted, 0 Open, 0 Fixed, 0 Closed, 0 Blocked","0","0","0","0","","","","False","","Accepted","False","","06/25/2025 09:31 PM MST","","","","","10/16/2025 10:01 AM MST","","","","Feature F716868: CRR - User-friendly UI for CRR framework configuration","False","AXP PI 25.3","","","","18.0","0 Defined, 0 In-Progress, 2 Completed, 0 Blocked","0 None Run, 0 Blocked, 0 Error, 0 Fail, 0 Inconclusive, 0 Pass","0.0","0",""
"US5895752","Test CRR RA-RR end to end functionalities","","Feature F716868: CRR - User-friendly UI for CRR framework configuration","0","3.0","Accepted","AXP 25.3.12","AS A QAI WANT TO Test Miscellaneous CRR functionalities and test end to end functionality for RA-RRSO THAT I can make sure code is bug free ","Test Miscellaneous CRR functionalities","Satvik Jain","E_SLPM_ST15_CRR Rule Configuration","06/23/2025 10:16 PM MST","07/07/2025 07:16 AM MST","","","False","","#21a2e0","","Satvik Jain","","","","CRR","","0 Submitted, 0 Open, 0 Fixed, 7 Closed, 0 Blocked","7","0","0","0","","","","False","","Accepted","False","","06/25/2025 09:31 PM MST","","","","","10/16/2025 10:01 AM MST","","","","Feature F716868: CRR - User-friendly UI for CRR framework configuration","False","AXP PI 25.3","","","","24.0","0 Defined, 0 In-Progress, 1 Completed, 0 Blocked","0 None Run, 0 Blocked, 0 Error, 0 Fail, 0 Inconclusive, 0 Pass","0.0","0",""
"US5895747","GHA Workflow Optimisation","","Feature F716868: CRR - User-friendly UI for CRR framework configuration","0","2.0","Accepted","AXP 25.3.12","AS A QAI WANT TO complete GHA Workflow OptimisationSO THAT GHA workflow helps us in future testing.","GHA Workflow Optimisation","Satvik Jain","E_SLPM_ST15_CRR Rule Configuration","06/23/2025 10:15 PM MST","07/07/2025 07:16 AM MST","","","False","","#21a2e0","","Satvik Jain","","","","CRR","","0 Submitted, 0 Open, 0 Fixed, 0 Closed, 0 Blocked","0","0","0","0","","","","False","","Accepted","False","","06/29/2025 08:57 PM MST","","","","","10/16/2025 10:01 AM MST","","","","Feature F716868: CRR - User-friendly UI for CRR framework configuration","False","AXP PI 25.3","","","","12.0","0 Defined, 0 In-Progress, 1 Completed, 0 Blocked","0 None Run, 0 Blocked, 0 Error, 0 Fail, 0 Inconclusive, 0 Pass","0.0","0",""
"US5895750","Perform sanity and retesting of defects","","Feature F716868: CRR - User-friendly UI for CRR framework configuration","0","2.0","Accepted","AXP 25.3.12","AS A QAI WANT TO do Perform sanity and retesting of defectsSO THAT defects once fixed are stablilised","Perform sanity and retesting of defects","Satvik Jain","E_SLPM_ST15_CRR Rule Configuration","06/23/2025 10:15 PM MST","07/07/2025 09:38 PM MST","","","False","","#21a2e0","","Satvik Jain","","","","CRR","","0 Submitted, 0 Open, 0 Fixed, 0 Closed, 0 Blocked","0","0","0","0","","","","False","","Accepted","False","","06/23/2025 10:46 PM MST","","","","","10/16/2025 10:01 AM MST","","","","Feature F716868: CRR - User-friendly UI for CRR framework configuration","False","AXP PI 25.3","","","","30.0","0 Defined, 0 In-Progress, 2 Completed, 0 Blocked","0 None Run, 0 Blocked, 0 Error, 0 Fail, 0 Inconclusive, 0 Pass","0.0","0",""
"US5819783","Hide Parent Components of Hidden Rules","","Feature F717288: CRR - View only screen for MCO","0","1.0","Accepted","AXP 25.3.12","AS A System I WANT TO automatically hide risk elements and categories associated only with enterprise rules SO THAT the interface only shows relevant market-specific components https://www.figma.com/design/ej5fTjN0D2CQJFWaZtwj3H/CRR-Option2?node-id=3873-54583&t=CVHb5Id5Si8iBeXF-0https://www.figma.com/design/ej5fTjN0D2CQJFWaZtwj3H/CRR-Option2?node-id=3873-60525&t=CVHb5Id5Si8iBeXF-0 ","GIVEN a rule belongs only to the enterprise scope WHEN the toggle is OFF THEN associated risk elements and categories are also hidden","Satvik Jain","E_SLPM_ST15_CRR Rule Configuration","05/28/2025 07:38 AM MST","07/07/2025 07:16 AM MST","","","False","","#21a2e0","","Satvik Jain","","","","CRR","","0 Submitted, 0 Open, 0 Fixed, 0 Closed, 0 Blocked","0","0","0","0","","","","False","","Accepted","False","","07/03/2025 07:39 AM MST","","","","","10/16/2025 10:01 AM MST","","","","Feature F717288: CRR - View only screen for MCO","False","AXP PI 25.3","","","","10.0","0 Defined, 0 In-Progress, 1 Completed, 0 Blocked","0 None Run, 0 Blocked, 0 Error, 0 Fail, 0 Inconclusive, 0 Pass","0.0","0",""
"US5819781","Default Enterprise Toggle to ON","","Feature F717288: CRR - View only screen for MCO","1","3.0","Accepted","AXP 25.3.11","AS A System I WANT TO default the Enterprise toggle to ON for MCOs SO THAT they can view both enterprise and market-specific rules by default https://www.figma.com/design/ej5fTjN0D2CQJFWaZtwj3H/CRR-Option2?node-id=3873-54583&t=CVHb5Id5Si8iBeXF-0 ","GIVEN the screen loads for MCO WHEN no action is taken THEN the Enterprise toggle is set to ON by defaultAND both Enterprise and Market Specific rules are visible by default  ","Satvik Jain","E_SLPM_ST15_CRR Rule Configuration","05/28/2025 07:38 AM MST","06/23/2025 06:52 PM MST","","","False","","#21a2e0","","Satvik Jain","","","","CRR","","0 Submitted, 0 Open, 0 Fixed, 0 Closed, 0 Blocked","0","0","0","0","","","","False","","Accepted","False","","06/10/2025 07:30 PM MST","","","","","10/16/2025 10:01 AM MST","","","","Feature F717288: CRR - View only screen for MCO","False","AXP PI 25.3","","","","40.0","0 Defined, 0 In-Progress, 3 Completed, 0 Blocked","0 None Run, 0 Blocked, 0 Error, 0 Fail, 0 Inconclusive, 0 Pass","0.0","0",""
"US5951518","Tech Architecture for CRR","eBnC Analysis an onboarding - https://enterprise-confluence.aexp.com/confluence/display/ARMC/eBnC+Onboarding+for+Balance+and+Control+on+DAM+Delta+events+processingDR Exception - EX-20250722-6860.V00: Inability to perform Diaster Recovery ExerciseCross Project Bigquery Access - https://jira.aexp.com/jira/browse/BDCM-95379Cloud SQL discussions on folder structure - Lumi team granted access to NGDM team to support our cloud sql instances basis their long engagement with CADENCE and CRR data modelingGCIP Test Automation Strategy - https://spaces.aexp.com/:w:/r/teams/SLPM/_layouts/15/Doc.aspx?sourcedoc=%7B7A6ECC5D-373E-4EC2-889F-15C6937D8EB1%7D&file=GCIP%20-%20Tech%20Test%20Strategy%202025.docx&wdLOR=c0E152CB9-AE4A-E844-98FF-8B82DC1A8E4C&action=default&mobileredirect=true  ","Feature F716868: CRR - User-friendly UI for CRR framework configuration","0","2.0","Accepted","AXP 25.3.14","AS A Tech Lead, I WANT TO provide guidance on Tech Architecture SO THAT the architecture is scalable & efficient    ","GIVEN that the team need to develop CRRWHEN they require guidance on architectureTHEN they are able to get support on the architecture.to make CRR more scalable and efficient.","Satvik Jain","E_SLPM_ST15_CRR Rule Configuration","07/22/2025 04:53 AM MST","08/04/2025 09:51 PM MST","","","False","","#21a2e0","","Satvik Jain","","","","CRR","","0 Submitted, 0 Open, 0 Fixed, 0 Closed, 0 Blocked","0","0","0","0","","","","False","","Accepted","False","","07/22/2025 11:27 PM MST","","","","","10/16/2025 10:01 AM MST","","","","Feature F716868: CRR - User-friendly UI for CRR framework configuration","False","AXP PI 25.3","","","","54.0","0 Defined, 0 In-Progress, 5 Completed, 0 Blocked","0 None Run, 0 Blocked, 0 Error, 0 Fail, 0 Inconclusive, 0 Pass","0.0","0",""
