"Formatted ID","Name","Notes","Feature","Discussion","Plan Estimate","Schedule State","Iteration","Description","Acceptance Criteria","Owner","Project","Creation Date","Accepted Date","Custom Field 3","Affected Customers","Blocked","Blocked Reason","Display Color","Components","Created By","Custom Development","Custom Field 1","Custom Field 2","Custom Field 4","Custom Field 5","Defect Status","Defects","Dependencies","Direct Children Count","DirectPassingTestCaseCount","Due Date","Enabler / Tech Debt","Estimated Value","Expedite","External ID","Flow State","HasParent","Impacted Systems","In Progress Date","ITSM ID","Kanban State","Last Build","Last Run","Last Update Date","Milestones","MOSCOW Priority","Parent","Portfolio Item","Ready","Release","Resolution","Salesforce Case","Tags","Task Estimate Total","Task Status","Test Case Status","Task Remaining Total","Total Direct Test Case Count","Virtual Release ID"
"US6166959","Build & Unit testing for sourcing Raw variables from DAM ODLs-  Cons, SBS, Corp & Merchant","","Feature F811673: CRR - Incremental variables for Cons, SBS, Corp & Merchant (Consume & Validate) in E1","0","5.0","Being Groomed","AXP 25.5.24","As a compliance analyst/Manager, I want to source the raw variables from DAM ODLs and build the derived variables so that we can test the feasibility of calculating the CRR scoring as per logic defined for account, customer & Hierarchy scoring. ","Source the raw variables from DAM ODLs.Build raw variablesTesting of the sourced variables from DAM ODLs","Tahcin Ahmed","E_SLPM_ST16_CRR Rule Execution","10/13/2025 06:53 PM MST","","","","False","","#21a2e0","","Tahcin Ahmed","","","","CRR","","0 Submitted, 0 Open, 0 Fixed, 0 Closed, 0 Blocked","0","0","0","0","","","","False","","Being Groomed","False","","","","","","","10/27/2025 06:13 AM MST","","","","Feature F811673: CRR - Incremental variables for Cons, SBS, Corp & Merchant (Consume & Validate) in E1","False","AXP PI 25.5","","","","59.0","4 Defined, 0 In-Progress, 0 Completed, 0 Blocked","0 None Run, 0 Blocked, 0 Error, 0 Fail, 0 Inconclusive, 0 Pass","59.0","0",""
"US6167038","Build & Unit testing for sourcing Raw variables from DAM ODLs-  Cons, SBS, Corp & Merchant","","Feature F811673: CRR - Incremental variables for Cons, SBS, Corp & Merchant (Consume & Validate) in E1","0","5.0","Being Groomed","AXP 25.5.24","As a compliance analyst/Manager, I want to source the raw variables from DAM ODLs and build the derived variables so that we can test the feasibility of calculating the CRR scoring as per logic defined for account, customer & Hierarchy scoring. ","Source the raw variables from DAM ODLs.Build raw variablesTesting of the sourced variables from DAM ODLs","Tahcin Ahmed","E_SLPM_ST16_CRR Rule Execution","10/13/2025 07:15 PM MST","","","","False","","#21a2e0","","Tahcin Ahmed","","","","CRR","","0 Submitted, 0 Open, 0 Fixed, 0 Closed, 0 Blocked","0","0","0","0","","","","False","","Being Groomed","False","","","","","","","10/27/2025 06:14 AM MST","","","","Feature F811673: CRR - Incremental variables for Cons, SBS, Corp & Merchant (Consume & Validate) in E1","False","AXP PI 25.5","","","","59.0","4 Defined, 0 In-Progress, 0 Completed, 0 Blocked","0 None Run, 0 Blocked, 0 Error, 0 Fail, 0 Inconclusive, 0 Pass","59.0","0",""
"US5905018","Build & Unit testing for sourcing raw variables from DAM ODLs - Consumer Variables","","Feature F736666: CRR - Corporate Variables Consume, Validate data in E1/E2 (Build & Test)","0","2.0","Accepted","AXP 25.4.17","As a compliance analyst/Manager, I want to source the raw/derived variables from DAM ODLs and build the derived variables so that we can test the feasibility of calculating the CRR scoring as per logic defined for account, customer & Hierarchy scoring. ","Source the raw/derived variables from DAM ODLs.Build raw/derived variablesTesting of the sourced variables from DAM ODLs","Tahcin Ahmed","E_SLPM_ST16_CRR Rule Execution","06/26/2025 12:06 PM MST","09/11/2025 01:40 AM MST","","","False","","#21a2e0","","Tahcin Ahmed","","","","CRR","","0 Submitted, 0 Open, 0 Fixed, 0 Closed, 0 Blocked","0","0","0","0","","","","False","","Accepted","False","","09/02/2025 09:34 PM MST","","","","","10/16/2025 10:01 AM MST","","","","Feature F736666: CRR - Corporate Variables Consume, Validate data in E1/E2 (Build & Test)","False","AXP PI 25.4","","","","34.0","0 Defined, 0 In-Progress, 4 Completed, 0 Blocked","1 None Run, 0 Blocked, 0 Error, 0 Fail, 0 Inconclusive, 0 Pass","0.0","1",""
"US5970728","Build & Unit testing for sourcing Derived variables from DAM ODLs","","Feature F766576: CRR - Consumer & SBS Card Variables - Consume, Validate data in E1/E2 (Build & Test)","0","5.0","Accepted","AXP 25.4.17","As a compliance analyst/Manager, I want to source the raw/derived variables from DAM ODLs and build the derived variables so that we can test the feasibility of calculating the CRR scoring as per logic defined for account, customer & Hierarchy scoring. ","Source the raw/derived variables from DAM ODLs.Build raw/derived variablesTesting of the sourced variables from DAM ODLs","Tahcin Ahmed","E_SLPM_ST16_CRR Rule Execution","07/31/2025 12:34 AM MST","09/15/2025 01:35 AM MST","","","False","","#21a2e0","","Satvik Jain","","","","CRR","","0 Submitted, 0 Open, 0 Fixed, 0 Closed, 0 Blocked","0","0","0","2","","","","False","","Accepted","False","","09/02/2025 09:14 PM MST","","","Transaction_With_Derived_Variables","09/15/2025 01:15 AM MST","10/16/2025 10:01 AM MST","","","","Feature F766576: CRR - Consumer & SBS Card Variables - Consume, Validate data in E1/E2 (Build & Test)","False","AXP PI 25.4","","","","70.0","0 Defined, 0 In-Progress, 4 Completed, 0 Blocked","0 None Run, 0 Blocked, 0 Error, 0 Fail, 0 Inconclusive, 2 Pass","0.0","2",""
"US5997330","Build script to integrate DAM data extraction logic for Merchant with Consumer/SBS and Corporate products","","Feature F757584: CRR - Merchant products Consume, Validate data in E1/E2 (Build & Test)","0","5.0","Accepted","AXP 25.4.20 IP","As a compliance analyst/Manager, I want to source the raw/derived variables from DAM ODLs and build the derived variables so that we can test the feasibility of calculating the CRR scoring as per logic defined for account, customer & Hierarchy scoring. ","Source the raw/derived variables from DAM ODLs.Build raw/derived variablesTesting of the sourced variables from DAM ODLs","Tahcin Ahmed","E_SLPM_ST16_CRR Rule Execution","08/06/2025 10:53 PM MST","10/27/2025 04:07 AM MST","","","False","","#21a2e0","","Tahcin Ahmed","","","","CRR","","0 Submitted, 0 Open, 0 Fixed, 0 Closed, 0 Blocked","0","0","0","0","","","","False","","Accepted","False","","10/14/2025 09:49 PM MST","","","","","10/27/2025 04:07 AM MST","","","","Feature F757584: CRR - Merchant products Consume, Validate data in E1/E2 (Build & Test)","False","AXP PI 25.4","","","","42.0","0 Defined, 0 In-Progress, 4 Completed, 0 Blocked","0 None Run, 0 Blocked, 0 Error, 0 Fail, 0 Inconclusive, 0 Pass","0.0","0",""
"US5994945","SIT Testing - Derived variables - E1","","Feature F766576: CRR - Consumer & SBS Card Variables - Consume, Validate data in E1/E2 (Build & Test)","0","3.0","Accepted","AXP 25.4.19","As a compliance analyst/Manager, i want SIT testing to be performed to test the fetching of the derived variables from the DAM ODLs. ","SIT Testing to be performed.","Tahcin Ahmed","E_SLPM_ST16_CRR Rule Execution","08/06/2025 10:12 AM MST","10/13/2025 09:16 AM MST","","","False","","#21a2e0","","Tahcin Ahmed","","","","CRR","","0 Submitted, 0 Open, 0 Fixed, 2 Closed, 0 Blocked","2","0","0","0","","","","False","","Accepted","False","","09/16/2025 09:23 PM MST","","","","","10/16/2025 10:01 AM MST","","","","Feature F766576: CRR - Consumer & SBS Card Variables - Consume, Validate data in E1/E2 (Build & Test)","False","AXP PI 25.4","","","","42.0","0 Defined, 0 In-Progress, 3 Completed, 0 Blocked","0 None Run, 0 Blocked, 0 Error, 0 Fail, 0 Inconclusive, 0 Pass","0.0","0",""
"US5992635","SIT Testing - Raw variables -E1","Refer """"US6027190: Test Case Preparation for Raw Variables for Consumer & SBS"""" for test cases","Feature F766576: CRR - Consumer & SBS Card Variables - Consume, Validate data in E1/E2 (Build & Test)","1","3.0","Accepted","AXP 25.4.17","As a compliance analyst/Manager, i want SIT testing to be performed to test the fetching of the raw variables from the DAM ODLs. ","SIT Testing to be performed.","Tahcin Ahmed","E_SLPM_ST16_CRR Rule Execution","08/06/2025 02:33 AM MST","09/15/2025 07:30 AM MST","","","False","","#21a2e0","","Tahcin Ahmed","","","","CRR","","0 Submitted, 0 Open, 0 Fixed, 1 Closed, 0 Blocked","1","0","0","0","","","","False","","Accepted","False","","09/03/2025 09:36 PM MST","","","","","10/16/2025 10:01 AM MST","","","","Feature F766576: CRR - Consumer & SBS Card Variables - Consume, Validate data in E1/E2 (Build & Test)","False","AXP PI 25.4","","","","30.0","0 Defined, 0 In-Progress, 3 Completed, 0 Blocked","0 None Run, 0 Blocked, 0 Error, 0 Fail, 0 Inconclusive, 0 Pass","0.0","0",""
"US5995234","SIT Testing for Merchant Raw variables -E1","","Feature F757584: CRR - Merchant products Consume, Validate data in E1/E2 (Build & Test)","0","2.0","Accepted","AXP 25.4.20 IP","As a compliance analyst/Manager, i want SIT testing to be performed to test the fetching of the raw variables from the DAM ODLs. ","SIT Testing to be performed.","Tahcin Ahmed","E_SLPM_ST16_CRR Rule Execution","08/06/2025 10:51 AM MST","10/27/2025 04:06 AM MST","","","False","","#21a2e0","","Tahcin Ahmed","","","","CRR","","0 Submitted, 0 Open, 0 Fixed, 2 Closed, 0 Blocked","2","0","0","0","","","","False","","Accepted","False","","10/23/2025 04:13 AM MST","","","","","11/21/2025 07:36 AM MST","","","","Feature F757584: CRR - Merchant products Consume, Validate data in E1/E2 (Build & Test)","False","AXP PI 25.4","","","","18.0","0 Defined, 0 In-Progress, 2 Completed, 0 Blocked","0 None Run, 0 Blocked, 0 Error, 0 Fail, 0 Inconclusive, 0 Pass","0.0","0",""
"US6167045","SIT Testing - Raw variables -E1","","Feature F811673: CRR - Incremental variables for Cons, SBS, Corp & Merchant (Consume & Validate) in E1","0","3.0","Being Groomed","AXP 25.5.25","As a compliance analyst/Manager, i want SIT testing to be performed to test the fetching of the raw variables from the DAM ODLs. ","SIT Testing to be performed.","Tahcin Ahmed","E_SLPM_ST16_CRR Rule Execution","10/13/2025 07:22 PM MST","","","","False","","#21a2e0","","Tahcin Ahmed","","","","CRR","","0 Submitted, 0 Open, 0 Fixed, 0 Closed, 0 Blocked","0","0","0","0","","","","False","","Being Groomed","False","","","","","","","11/19/2025 09:39 AM MST","","","","Feature F811673: CRR - Incremental variables for Cons, SBS, Corp & Merchant (Consume & Validate) in E1","False","AXP PI 25.5","","","","30.0","3 Defined, 0 In-Progress, 0 Completed, 0 Blocked","0 None Run, 0 Blocked, 0 Error, 0 Fail, 0 Inconclusive, 0 Pass","30.0","0",""
"US5970722","Build flow for calculating Record count between DAM ODL and CRR Extracted Output for SBX trigger to implement Audit controls","","Feature F766576: CRR - Consumer & SBS Card Variables - Consume, Validate data in E1/E2 (Build & Test)","0","3.0","Accepted","AXP 25.4.18","As a compliance manager/analyst, I want to perform an integration testing for CRR and DAM variables. ","Given that Integration testing needs to be performed so that we integrate CRR and DAM. ","Tahcin Ahmed","E_SLPM_ST16_CRR Rule Execution","07/31/2025 12:32 AM MST","09/29/2025 10:35 PM MST","","","False","","#21a2e0","","Satvik Jain","","","","CRR","","0 Submitted, 0 Open, 0 Fixed, 0 Closed, 0 Blocked","0","0","0","0","","","","False","","Accepted","False","","09/21/2025 09:12 PM MST","","","","","10/16/2025 10:01 AM MST","","","","Feature F766576: CRR - Consumer & SBS Card Variables - Consume, Validate data in E1/E2 (Build & Test)","False","AXP PI 25.4","","","","23.0","0 Defined, 0 In-Progress, 3 Completed, 0 Blocked","0 None Run, 0 Blocked, 0 Error, 0 Fail, 0 Inconclusive, 0 Pass","0.0","0",""
"US5994934","End to End Integration testing for DAM Data Extraction for All Products & Audit Utility pipeline","","Feature F736666: CRR - Corporate Variables Consume, Validate data in E1/E2 (Build & Test)","0","2.0","Accepted","AXP 25.4.20 IP","As a compliance manager/analyst, I want to perform an integration testing for CRR and DAM variables. ","Given that Integration testing needs to be performed so that we integrate CRR and DAM. ","Tahcin Ahmed","E_SLPM_ST16_CRR Rule Execution","08/06/2025 10:11 AM MST","10/27/2025 04:05 AM MST","","","False","","#21a2e0","","Tahcin Ahmed","","","","CRR","","0 Submitted, 0 Open, 0 Fixed, 0 Closed, 0 Blocked","0","0","0","1","","","","False","","Accepted","False","","10/16/2025 11:32 AM MST","","","DAM Data Extraction to CRR Env","10/26/2025 11:30 AM MST","10/27/2025 04:05 AM MST","","","","Feature F736666: CRR - Corporate Variables Consume, Validate data in E1/E2 (Build & Test)","False","AXP PI 25.4","","","","32.0","0 Defined, 0 In-Progress, 4 Completed, 0 Blocked","0 None Run, 0 Blocked, 0 Error, 0 Fail, 0 Inconclusive, 1 Pass","0.0","1",""
"US5995208","Testing flow for Audit controls","","Feature F757584: CRR - Merchant products Consume, Validate data in E1/E2 (Build & Test)","0","3.0","Accepted","AXP 25.4.19","As a compliance manager/analyst, I want to perform an integration testing for CRR and DAM variables. ","Given that Integration testing needs to be performed so that we integrate CRR and DAM. ","Tahcin Ahmed","E_SLPM_ST16_CRR Rule Execution","08/06/2025 10:49 AM MST","10/13/2025 09:16 AM MST","","","False","","#21a2e0","","Tahcin Ahmed","","","","CRR","","0 Submitted, 0 Open, 0 Fixed, 0 Closed, 0 Blocked","0","0","0","2","","","","False","","Accepted","False","","10/02/2025 08:30 AM MST","","","Auditing the record for fail","10/13/2025 01:08 AM MST","10/16/2025 10:01 AM MST","","","","Feature F757584: CRR - Merchant products Consume, Validate data in E1/E2 (Build & Test)","False","AXP PI 25.4","","","","26.0","0 Defined, 0 In-Progress, 3 Completed, 0 Blocked","0 None Run, 0 Blocked, 0 Error, 0 Fail, 0 Inconclusive, 2 Pass","0.0","2",""
"US5429203","Creation of GCP / Lumi Project","","Feature F714613: CRR - Infrastructure Procurement","0","1.0","Accepted","AXP 25.1.1","As a developer I want to ensure creation of GCP/Lumi Project","Given that the tech team wants to procure infrastructureWhen they start the development on CRRThey should be able to ensure creation of GCP/Lumi Project","Satvik Jain","E_SLPM_ST16_CRR Rule Execution","12/17/2024 01:47 AM MST","02/03/2025 10:12 PM MST","","","False","","#21a2e0","","Satvik Jain","","","","","","0 Submitted, 0 Open, 0 Fixed, 0 Closed, 0 Blocked","0","0","0","0","","","","False","","Accepted","False","","01/26/2025 09:29 PM MST","","","","","02/03/2025 10:12 PM MST","","","","Feature F714613: CRR - Infrastructure Procurement","False","AXP PI 25.1","","","","12.0","0 Defined, 0 In-Progress, 2 Completed, 0 Blocked","0 None Run, 0 Blocked, 0 Error, 0 Fail, 0 Inconclusive, 0 Pass","0.0","0",""
"US5621348","Build to fetch impacted customer population and attributes for SBX trigger","F717257","Feature F717257: CRR - Integration with DAM for Sandbox scoring (Build)","0","3.0","Accepted","AXP 25.2.9","As a developer, I want to Build to fetch impacted customer population and attributes for SBX trigger","Build to fetch impacted customer population and attributes for SBX trigger","Satvik Jain","E_SLPM_ST16_CRR Rule Execution","03/13/2025 08:18 AM MST","05/26/2025 08:54 AM MST","","","False","","#21a2e0","","Satvik Jain","","","","","","0 Submitted, 0 Open, 0 Fixed, 0 Closed, 0 Blocked","0","0","0","0","","","","False","","Accepted","False","","05/14/2025 03:10 AM MST","","","","","05/26/2025 08:54 AM MST","","","","Feature F717257: CRR - Integration with DAM for Sandbox scoring (Build)","False","AXP PI 25.2","","","","34.0","0 Defined, 0 In-Progress, 3 Completed, 0 Blocked","0 None Run, 0 Blocked, 0 Error, 0 Fail, 0 Inconclusive, 0 Pass","0.0","0",""
"US5567069","Collaboration with Platform Team for LUMI CRR Roadmap","","Feature F714613: CRR - Infrastructure Procurement","0","3.0","Accepted","AXP 25.1.3","As a developer, I want to Collaborate with Lumi team for complete CRR Roadmap so that infra is available on time","Tech team to collaborate with Lumi team for the complete CRR Roadmap","Satvik Jain","E_SLPM_ST16_CRR Rule Execution","02/17/2025 09:55 AM MST","02/25/2025 02:24 AM MST","","","False","","#21a2e0","","Satvik Jain","","","","","","0 Submitted, 0 Open, 0 Fixed, 0 Closed, 0 Blocked","0","0","0","0","","","","False","","Accepted","False","","02/18/2025 08:32 PM MST","","","","","02/25/2025 02:24 AM MST","","","","Feature F714613: CRR - Infrastructure Procurement","False","AXP PI 25.1","","","","10.0","0 Defined, 0 In-Progress, 1 Completed, 0 Blocked","0 None Run, 0 Blocked, 0 Error, 0 Fail, 0 Inconclusive, 0 Pass","0.0","0",""
"US5483937","Code to fetch data for CRR Variables from DAM Tables: Product Type, Postal Code, PEP","","Feature F719551: CRR | Defining Tech Architecture Framework","0","5.0","Accepted","AXP 25.1.3","As a developer, I want to Write Code to fetch data for following CRR related variables from DAM Tables: Product Type, Postal Code, PEP","Given a proof of concept is required for data extraction from DAM, when the POC is executed, then we should have the code to fetch data for following CRR related variables from DAM Tables: Product Type, Postal Code, PEP","Tahcin Ahmed","E_SLPM_ST16_CRR Rule Execution","01/15/2025 01:37 AM MST","03/03/2025 01:06 AM MST","","","False","","#21a2e0","","Satvik Jain","","","","","","0 Submitted, 0 Open, 0 Fixed, 0 Closed, 0 Blocked","0","0","0","0","","","","False","","Accepted","False","","02/23/2025 09:27 PM MST","","","","","03/03/2025 01:06 AM MST","","","","Feature F719551: CRR | Defining Tech Architecture Framework","False","AXP PI 25.1","","","","40.0","0 Defined, 0 In-Progress, 3 Completed, 0 Blocked","0 None Run, 0 Blocked, 0 Error, 0 Fail, 0 Inconclusive, 0 Pass","0.0","0",""
"US5483936","Analysis to extract data from DAM","","Feature F719551: CRR | Defining Tech Architecture Framework","0","5.0","Accepted","AXP 25.1.2","As a developer, I want to analyze and extract data from DAM so that the required data is prepared for CRR scoring integration. NOTE : Need support from DAM team to understand Table Structure and Schema","Given data extraction from DAM is required, when the analysis is conducted, then the findings should inform the extraction process.","Tahcin Ahmed","E_SLPM_ST16_CRR Rule Execution","01/15/2025 01:37 AM MST","02/17/2025 07:51 AM MST","","","False","","#21a2e0","","Satvik Jain","","","","","","0 Submitted, 0 Open, 0 Fixed, 0 Closed, 0 Blocked","0","0","0","0","","","","False","","Accepted","False","","02/06/2025 08:34 AM MST","","","","","02/17/2025 07:51 AM MST","","","","Feature F719551: CRR | Defining Tech Architecture Framework","False","AXP PI 25.1","","","","57.0","0 Defined, 0 In-Progress, 4 Completed, 0 Blocked","0 None Run, 0 Blocked, 0 Error, 0 Fail, 0 Inconclusive, 0 Pass","0.0","0",""
"US5621347","Build and Unit testing for Customer Linkage","F717257","Feature F717257: CRR - Integration with DAM for Sandbox scoring (Build)","0","5.0","Accepted","AXP 25.2.8","As a developer, I want to build and unit testing for customer linkage"," Build and unit testing for customer linkage","Satvik Jain","E_SLPM_ST16_CRR Rule Execution","03/13/2025 08:18 AM MST","05/09/2025 12:54 AM MST","","","False","","#21a2e0","","Satvik Jain","","","","","","0 Submitted, 0 Open, 0 Fixed, 0 Closed, 0 Blocked","0","0","0","1","","","","False","","Accepted","False","","04/30/2025 06:47 AM MST","","","Testing Results","05/09/2025 12:10 AM MST","05/09/2025 12:54 AM MST","","","","Feature F717257: CRR - Integration with DAM for Sandbox scoring (Build)","False","AXP PI 25.2","","","","60.0","0 Defined, 0 In-Progress, 5 Completed, 0 Blocked","0 None Run, 0 Blocked, 0 Error, 0 Fail, 0 Inconclusive, 1 Pass","0.0","1",""
"US5483930","Analysis & Discussion with the Business Team to finalize the approach for Dynamic approach for Max rules","","Feature F717254: CRR - Analysis of Rule computation for Individual Customers","0","5.0","Accepted","AXP 25.1.1","As a developer, I want to collaborate with the business team to finalize the dynamic approach for max rules so that these rules can be flexibly applied across different scoring scenarios.","Given max rules require a dynamic approach, when analysis and discussions with the business team are finalized, then the finalized dynamic approach for max rules should be documented.","Satvik Jain","E_SLPM_ST16_CRR Rule Execution","01/15/2025 01:37 AM MST","02/03/2025 10:12 PM MST","","","False","","#21a2e0","","Satvik Jain","","","","","","0 Submitted, 0 Open, 0 Fixed, 0 Closed, 0 Blocked","0","0","0","0","","","","False","","Accepted","False","","01/20/2025 09:27 PM MST","","","","","02/03/2025 10:12 PM MST","","","","Feature F717254: CRR - Analysis of Rule computation for Individual Customers","False","AXP PI 25.1","","","","65.0","0 Defined, 0 In-Progress, 5 Completed, 0 Blocked","0 None Run, 0 Blocked, 0 Error, 0 Fail, 0 Inconclusive, 0 Pass","0.0","0",""
"US5500501","Design & Documentation : Dynamic approach for Max rules","https://enterprise-confluence.aexp.com/confluence/display/GRCT/Proposed+Max+Rules","Feature F717254: CRR - Analysis of Rule computation for Individual Customers","0","5.0","Accepted","AXP 25.1.1","As a developer, I want to collaborate with the business team to finalize the dynamic approach for max rules so that these rules can be flexibly applied across different scoring scenarios.","Given max rules require a dynamic approach, when analysis and discussions with the business team are finalized, then the finalized dynamic approach for max rules should be documented.","Satvik Jain","E_SLPM_ST16_CRR Rule Execution","01/20/2025 12:49 AM MST","02/03/2025 10:12 PM MST","","","False","","#21a2e0","","Nishant Kashyap","","","","","","0 Submitted, 0 Open, 0 Fixed, 0 Closed, 0 Blocked","0","0","0","0","","","","False","","Accepted","False","","01/20/2025 09:40 PM MST","","","","","02/03/2025 10:12 PM MST","","","","Feature F717254: CRR - Analysis of Rule computation for Individual Customers","False","AXP PI 25.1","","","","60.0","0 Defined, 0 In-Progress, 3 Completed, 0 Blocked","0 None Run, 0 Blocked, 0 Error, 0 Fail, 0 Inconclusive, 0 Pass","0.0","0",""
"US5530924","Design & Documentation : Dynamic approach for Ratio rules","https://enterprise-confluence.aexp.com/confluence/display/GRCT/Proposed+Ratio+Rules In the Sprint Refinement call with Tommy we have discussed regarding Ratio Rule  and aligned that Ratio rules need not to be made dynamic as they are very specific and in the future also there is no use case to add other DataPoints with it.","Feature F717254: CRR - Analysis of Rule computation for Individual Customers","0","5.0","Accepted","AXP 25.1.2","As a developer, I want to collaborate with the business team to finalize the dynamic approach for ratio rules so that these rules can be flexibly applied across different scoring scenarios.","Given max rules require a dynamic approach, when analysis and discussions with the business team are finalized, then the finalized dynamic approach for ratio rules should be documented.","Satvik Jain","E_SLPM_ST16_CRR Rule Execution","01/31/2025 02:26 AM MST","02/17/2025 07:51 AM MST","","","False","","#21a2e0","","Satvik Jain","","","","","","0 Submitted, 0 Open, 0 Fixed, 0 Closed, 0 Blocked","0","0","0","0","","","","False","","Accepted","False","","02/04/2025 08:45 PM MST","","","","","02/17/2025 07:51 AM MST","","","","Feature F717254: CRR - Analysis of Rule computation for Individual Customers","False","AXP PI 25.1","","","","60.0","0 Defined, 0 In-Progress, 4 Completed, 0 Blocked","0 None Run, 0 Blocked, 0 Error, 0 Fail, 0 Inconclusive, 0 Pass","0.0","0",""
"US5593083","Testing for customer level risk rating - Max Rules","","Feature F717254: CRR - Analysis of Rule computation for Individual Customers","0","5.0","Accepted","AXP 25.1.4","As a developer, I want to complete Testing for customer level risk rating - Max Rules","Testing for customer level risk rating - Max Rules","Satvik Jain","E_SLPM_ST16_CRR Rule Execution","03/03/2025 01:16 AM MST","03/17/2025 03:29 AM MST","","","False","","#21a2e0","","Satvik Jain","","","","","","0 Submitted, 0 Open, 0 Fixed, 0 Closed, 0 Blocked","0","0","0","1","","","","False","","Accepted","False","","03/04/2025 09:56 AM MST","","","Testing Results","03/12/2025 10:57 PM MST","03/17/2025 03:29 AM MST","","","","Feature F717254: CRR - Analysis of Rule computation for Individual Customers","False","AXP PI 25.1","","","","34.0","0 Defined, 0 In-Progress, 3 Completed, 0 Blocked","0 None Run, 0 Blocked, 0 Error, 0 Fail, 0 Inconclusive, 1 Pass","0.0","1",""
"US5627252","Build and testing for customer level risk rating - Aggregation Rules","","Feature F717254: CRR - Analysis of Rule computation for Individual Customers","0","5.0","Accepted","AXP 25.1.5 IP","As a developer, I want to complete the build and testing for customer level risk rating - Aggregation rules","Testing for customer level risk rating - Aggregation Rules","Satvik Jain","E_SLPM_ST16_CRR Rule Execution","03/17/2025 04:12 AM MST","03/31/2025 01:57 AM MST","","","False","","#21a2e0","","Satvik Jain","","","","","","0 Submitted, 0 Open, 0 Fixed, 0 Closed, 0 Blocked","0","0","0","1","","","","False","","Accepted","False","","03/17/2025 09:27 PM MST","","","Testing Results","03/28/2025 12:53 AM MST","03/31/2025 01:57 AM MST","","","","Feature F717254: CRR - Analysis of Rule computation for Individual Customers","False","AXP PI 25.1","","","","48.0","0 Defined, 0 In-Progress, 7 Completed, 0 Blocked","0 None Run, 0 Blocked, 0 Error, 0 Fail, 0 Inconclusive, 1 Pass","0.0","1",""
"US5484010","Discovery integration with Cloud SQL for CRR","","Feature F714613: CRR - Infrastructure Procurement","0","3.0","Accepted","AXP 25.1.1","As a developer, I want to conduct a discovery integration with Cloud SQL for CRR so that data can be stored and retrieved efficiently for risk scoring processes.","Given the need to integrate Cloud SQL with CRR,When the discovery process is completed,Then the integration approach should be documented and validated.","Satvik Jain","E_SLPM_ST16_CRR Rule Execution","01/15/2025 01:58 AM MST","02/03/2025 10:12 PM MST","","","False","","#21a2e0","","Satvik Jain","","","","","","0 Submitted, 0 Open, 0 Fixed, 0 Closed, 0 Blocked","0","0","0","0","","","","False","","Accepted","False","","01/20/2025 10:30 PM MST","","","","","02/03/2025 10:12 PM MST","","","","Feature F714613: CRR - Infrastructure Procurement","False","AXP PI 25.1","","","","60.0","0 Defined, 0 In-Progress, 3 Completed, 0 Blocked","0 None Run, 0 Blocked, 0 Error, 0 Fail, 0 Inconclusive, 0 Pass","0.0","0",""
"US5483929","Analysis & Discussion with the Business Team to finalize the approach for Scoring Triggers","","Feature F717254: CRR - Analysis of Rule computation for Individual Customers","0","2.0","Accepted","AXP 25.1.2","As a developer, I want to conduct analysis and discussions with the business team to finalize the approach for scoring triggers so that the system can define and execute consistent and reliable scoring mechanisms.","Given the scoring triggers need to be defined, when the business team completes the analysis and discussion, then the finalized approach for scoring triggers should be documented. ","Satvik Jain","E_SLPM_ST16_CRR Rule Execution","01/15/2025 01:37 AM MST","02/17/2025 07:51 AM MST","","","False","","#21a2e0","","Satvik Jain","","","","","","0 Submitted, 0 Open, 0 Fixed, 0 Closed, 0 Blocked","0","0","0","0","","","","False","","Accepted","False","","02/04/2025 09:48 PM MST","","","","","02/17/2025 07:51 AM MST","","","","Feature F717254: CRR - Analysis of Rule computation for Individual Customers","False","AXP PI 25.1","","","","20.0","0 Defined, 0 In-Progress, 2 Completed, 0 Blocked","0 None Run, 0 Blocked, 0 Error, 0 Fail, 0 Inconclusive, 0 Pass","0.0","0",""
"US5970726","Airflow Dag prep and Testing","","Feature F766576: CRR - Consumer & SBS Card Variables - Consume, Validate data in E1/E2 (Build & Test)","0","2.0","Accepted","AXP 25.4.18","As a developer, I want to conduct the airflow DAG preparation and testing . ","Given that the airflow DAG preparation and testing need to be performed.","Tahcin Ahmed","E_SLPM_ST16_CRR Rule Execution","07/31/2025 12:33 AM MST","09/29/2025 10:35 PM MST","","","False","","#21a2e0","","Satvik Jain","","","","CRR","","0 Submitted, 0 Open, 0 Fixed, 0 Closed, 0 Blocked","0","0","0","0","","","","False","","Accepted","False","","09/16/2025 02:49 AM MST","","","","","10/16/2025 10:01 AM MST","","","","Feature F766576: CRR - Consumer & SBS Card Variables - Consume, Validate data in E1/E2 (Build & Test)","False","AXP PI 25.4","","","","30.0","0 Defined, 0 In-Progress, 3 Completed, 0 Blocked","0 None Run, 0 Blocked, 0 Error, 0 Fail, 0 Inconclusive, 0 Pass","0.0","0",""
